id,name,descr,aliases
WMPID2989,Katrina Christiansen,Katrina Christiansen is a Democratic Senate candidate in North Dakota.,Katrina Christiansen|Christiansen|Katrina Christiansen's|Christiansen's|KATRINA CHRISTIANSEN|CHRISTIANSEN|KATRINA CHRISTIANSEN'S|CHRISTIANSEN'S
WMPID1022,Kay Granger,Kay Granger is a Republican candidate for the 12th District of Texas.,Kay Granger|Granger|Kay Granger's|Granger's|KAY GRANGER|GRANGER|KAY GRANGER'S|GRANGER'S
WMPID5287,Kay Ivey,Kay Ivey is a gubernatorial candidate.,Kay Ivey|Ivey|Kay Ivey's|Ivey's|KAY IVEY|IVEY|KAY IVEY'S|IVEY'S
WMPID4600,Kaylee Jade Peterson,Kaylee Jade Peterson is a Democratic candidate for the 1st District of Idaho.,Kaylee Jade Peterson|Peterson|Kaylee Peterson|Kaylee Jade Peterson's|Peterson's|Kaylee Peterson's|KAYLEE JADE PETERSON|PETERSON|KAYLEE PETERSON|KAYLEE JADE PETERSON'S|PETERSON'S|KAYLEE PETERSON'S
WMPID4189,Keith Alan Self,Keith Alan Self is a Republican candidate for the 3rd District of Texas.,Keith Alan Self|Self|Keith Self|Keith Alan Self's|Self's|Keith Self's|KEITH ALAN SELF|SELF|KEITH SELF|KEITH ALAN SELF'S|SELF'S|KEITH SELF'S
WMPID3853,Keith Pekau,Keith Pekau is a Republican candidate for the 6th District of Illinois.,Keith Pekau|Pekau|Keith Pekau's|Pekau's|KEITH PEKAU|PEKAU|KEITH PEKAU'S|PEKAU'S
WMPID860,Keith Swank,Keith Swank is a Republican candidate for the 10th District of Washington.,Keith Swank|Swank|Keith Swank's|Swank's|KEITH SWANK|SWANK|KEITH SWANK'S|SWANK'S
WMPID1171,Kelly Armstrong,Kelly Armstrong is a Republican candidate for the 0th District of North Dakota.,Kelly Armstrong|Armstrong|Kelly Armstrong's|Armstrong's|KELLY ARMSTRONG|ARMSTRONG|KELLY ARMSTRONG'S|ARMSTRONG'S
WMPID2908,Kelly Cooper,Kelly Cooper is a Republican candidate for the 4th District of Arizona.,Kelly Cooper|Cooper|Kelly Cooper's|Cooper's|KELLY COOPER|COOPER|KELLY COOPER'S|COOPER'S
WMPID4671,Kelly Tshibaka,Kelly Tshibaka is a Republican Senate candidate in Alaska.,Kelly Tshibaka|Tshibaka|Kelly Tshibaka's|Tshibaka's|KELLY TSHIBAKA|TSHIBAKA|KELLY TSHIBAKA'S|TSHIBAKA'S
WMPID1242,Ken Ashby,Ken Ashby is a 3rd party candidate for the 33rd District of Texas.,Ken Ashby|Ashby|Ken Ashby's|Ashby's|KEN ASHBY|ASHBY|KEN ASHBY'S|ASHBY'S
WMPID878,Ken Buck,Ken Buck is a Republican candidate for the 4th District of Colorado.,Ken Buck|Buck|Ken Buck's|Buck's|KEN BUCK|BUCK|KEN BUCK'S|BUCK'S
WMPID781,Ken Calvert,Ken Calvert is a Republican candidate for the 41st District of California.,Ken Calvert|Calvert|Ken Calvert's|Calvert's|KEN CALVERT|CALVERT|KEN CALVERT'S|CALVERT'S
WMPID4826,Ken Hill,Ken Hill is a Democratic candidate for the 4th District of South Carolina.,Ken Hill|Hill|Ken Hill's|Hill's|KEN HILL|HILL|KEN HILL'S|HILL'S
WMPID2874,Kendal Ludden,Kendal Ludden is a 3rd party candidate for the 10th District of New Jersey.,Kendal Ludden|Ludden|Kendal Ludden's|Ludden's|KENDAL LUDDEN|LUDDEN|KENDAL LUDDEN'S|LUDDEN'S
WMPID1214,Kendra Horn,Kendra Horn is a Democratic Senate candidate in Oklahoma.,Kendra Horn|Horn|Kendra Horn's|Horn's|KENDRA HORN|HORN|KENDRA HORN'S|HORN'S
WMPID1756,Kenneth Blevins,Kenneth Blevins is a 3rd party Senate candidate in Oklahoma.,Kenneth Blevins|Blevins|Kenneth Blevins'|Blevins'|KENNETH BLEVINS|BLEVINS|KENNETH BLEVINS'|BLEVINS'
WMPID1592,Kenneth Cates,Kenneth Cates is a 3rd party Senate candidate in Arkansas.,Kenneth Cates|Cates|Kenneth Cates'|Cates'|KENNETH CATES|CATES|KENNETH CATES'|CATES'
WMPID4676,Kenneth James Hartpence,Kenneth James Hartpence is a Republican candidate for the 18th District of Florida.,Kenneth James Hartpence|Hartpence|Kenneth Hartpence|Kenneth James Hartpence's|Hartpence's|Kenneth Hartpence's|KENNETH JAMES HARTPENCE|HARTPENCE|KENNETH HARTPENCE|KENNETH JAMES HARTPENCE'S|HARTPENCE'S|KENNETH HARTPENCE'S
WMPID2951,Kermit Jones,Kermit Jones is a Democratic candidate for the 3rd District of California.,Kermit Jones|Jones|Kermit Jones'|Jones'|KERMIT JONES|JONES|KERMIT JONES'|JONES'
WMPID3158,Kerry Raheb,Kerry Raheb is a 3rd party Senate candidate in Vermont.,Kerry Raheb|Raheb|Kerry Raheb's|Raheb's|KERRY RAHEB|RAHEB|KERRY RAHEB'S|RAHEB'S
WMPID5166,Ketanji Brown Jackson,Ketanji Brown Jackson is a Supreme Court Justice.,Ketanji Brown Jackson|Jackson|Ketanji Jackson|Ketanji Brown Jackson's|Jackson's|Ketanji Jackson's|KETANJI BROWN JACKSON|JACKSON|KETANJI JACKSON|KETANJI BROWN JACKSON'S|JACKSON'S|KETANJI JACKSON'S
WMPID1944,Kevin Andres Garcia,Kevin Andres Garcia is a 3rd party candidate for the 8th District of Maryland.,Kevin Andres Garcia|Garcia|Kevin Garcia|Kevin Andres Garcia's|Garcia's|Kevin Garcia's|KEVIN ANDRES GARCIA|GARCIA|KEVIN GARCIA|KEVIN ANDRES GARCIA'S|GARCIA'S|KEVIN GARCIA'S
WMPID3207,Kevin Corey Harris,Kevin Corey Harris is a Democratic candidate for the 24th District of Florida.,Kevin Corey Harris|Harris|Kevin Harris|Kevin Corey Harris'|Harris'|Kevin Harris'|KEVIN COREY HARRIS|HARRIS|KEVIN HARRIS|KEVIN COREY HARRIS'|HARRIS'|KEVIN HARRIS'
WMPID899,Kevin Craig,Kevin Craig is a 3rd party candidate for the 7th District of Missouri.,Kevin Craig|Craig|Kevin Craig's|Craig's|KEVIN CRAIG|CRAIG|KEVIN CRAIG'S|CRAIG'S
WMPID1544,Kevin Cramer,Kevin Cramer is a Senator.,Kevin Cramer|Cramer|Kevin Cramer's|Cramer's|KEVIN CRAMER|CRAMER|KEVIN CRAMER'S|CRAMER'S
WMPID4830,Kevin Dean Porter,Kevin Dean Porter is a 3rd party candidate for the 11th District of Florida.,Kevin Dean Porter|Porter|Kevin Porter|Kevin Dean Porter's|Porter's|Kevin Porter's|KEVIN DEAN PORTER|PORTER|KEVIN PORTER|KEVIN DEAN PORTER'S|PORTER'S|KEVIN PORTER'S
WMPID1212,Kevin Hern,Kevin Hern is a Republican candidate for the 1st District of Oklahoma.,Kevin Hern|Hern|Kevin Hern's|Hern's|KEVIN HERN|HERN|KEVIN HERN'S|HERN'S
WMPID5284,Kevin Hoyt,Kevin Hoyt is a gubernatorial candidate.,Kevin Hoyt|Hoyt|Kevin Hoyt's|Hoyt's|KEVIN HOYT|HOYT|KEVIN HOYT'S|HOYT'S
WMPID3028,Kevin Kiley,Kevin Kiley is a Republican candidate for the 3rd District of California.,Kevin Kiley|Kiley|Kevin Kiley's|Kiley's|KEVIN KILEY|KILEY|KEVIN KILEY'S|KILEY'S
WMPID950,Kevin McCarthy,Kevin McCarthy is a Republican candidate for the 20th District of California.,Kevin McCarthy|McCarthy|Kevin McCarthy's|McCarthy's|KEVIN MCCARTHY|MCCARTHY|KEVIN MCCARTHY'S|MCCARTHY'S
WMPID2287,Kevin Mccormick,Kevin Mccormick is a 3rd party candidate for the 11th District of New Jersey.,Kevin Mccormick|Mccormick|Kevin Mccormick's|Mccormick's|KEVIN MCCORMICK|MCCORMICK|KEVIN MCCORMICK'S|MCCORMICK'S
WMPID2926,Kevin Mullin,Kevin Mullin is a Democratic candidate for the 15th District of California.,Kevin Mullin|Mullin|Kevin Mullin's|Mullin's|KEVIN MULLIN|MULLIN|KEVIN MULLIN'S|MULLIN'S
WMPID5291,Kevin Stitt,Kevin Stitt is a gubernatorial candidate.,Kevin Stitt|Stitt|Kevin Stitt's|Stitt's|KEVIN STITT|STITT|KEVIN STITT'S|STITT'S
WMPID4843,Khalid Muneer,Khalid Muneer is a Democratic candidate for the 10th District of Florida.,Khalid Muneer|Muneer|Khalid Muneer's|Muneer's|KHALID MUNEER|MUNEER|KHALID MUNEER'S|MUNEER'S
WMPID5314,Kim Reynolds,Kim Reynolds is a gubernatorial candidate.,Kim Reynolds|Reynolds|Kim Reynolds'|Reynolds'|KIM REYNOLDS|REYNOLDS|KIM REYNOLDS'|REYNOLDS'
WMPID1280,Kim Schrier,Kim Schrier is a Democratic candidate for the 8th District of Washington.,Kim Schrier|Schrier|Kim Schrier's|Schrier's|KIM SCHRIER|SCHRIER|KIM SCHRIER'S|SCHRIER'S
WMPID969,Kimberly Walker,Kimberly Walker is a Democratic candidate for the 12th District of Florida.,Kimberly Walker|Walker|Kimberly Walker's|Walker's|KIMBERLY WALKER|WALKER|KIMBERLY WALKER'S|WALKER'S
WMPID4423,Kimrey Woodards. Rhinehardt,Kimrey Woodards. Rhinehardt is a 3rd party Senate candidate in North Carolina.,Kimrey Woodards. Rhinehardt|Rhinehardt|Kimrey Rhinehardt|Kimrey Woodards. Rhinehardt's|Rhinehardt's|Kimrey Rhinehardt's|KIMREY WOODARDS. RHINEHARDT|RHINEHARDT|KIMREY RHINEHARDT|KIMREY WOODARDS. RHINEHARDT'S|RHINEHARDT'S|KIMREY RHINEHARDT'S
WMPID2788,Kirsten Engel,Kirsten Engel is a Democratic candidate for the 6th District of Arizona.,Kirsten Engel|Engel|Kirsten Engel's|Engel's|KIRSTEN ENGEL|ENGEL|KIRSTEN ENGEL'S|ENGEL'S
WMPID1415,Kirsten Gillibrand,Kirsten Gillibrand is a Senator.,Kirsten Gillibrand|Gillibrand|Kirsten Gillibrand's|Gillibrand's|KIRSTEN GILLIBRAND|GILLIBRAND|KIRSTEN GILLIBRAND'S|GILLIBRAND'S
WMPID3296,Kristen Radaker-Sheafer,Kristen Radaker-Sheafer is a Democratic candidate for the 7th District of Missouri.,Kristen Radaker-Sheafer|Radaker-Sheafer|Kristen Radaker-Sheafer's|Radaker-Sheafer's|KRISTEN RADAKER-SHEAFER|RADAKER-SHEAFER|KRISTEN RADAKER-SHEAFER'S|RADAKER-SHEAFER'S
WMPID5271,Kristi L. Noem,Kristi L. Noem is a gubernatorial candidate.,Kristi L. Noem|Noem|Kristi Noem|Kristi L. Noem's|Noem's|Kristi Noem's|KRISTI L. NOEM|NOEM|KRISTI NOEM|KRISTI L. NOEM'S|NOEM'S|KRISTI NOEM'S
WMPID4773,Kristi Talmadge,Kristi Talmadge is a 3rd party Senate candidate in Connecticut.,Kristi Talmadge|Talmadge|Kristi Talmadge's|Talmadge's|KRISTI TALMADGE|TALMADGE|KRISTI TALMADGE'S|TALMADGE'S
WMPID3161,Kristin Elise Skowronski,Kristin Elise Skowronski is a 3rd party candidate for the 3rd District of Colorado.,Kristin Elise Skowronski|Skowronski|Kristin Skowronski|Kristin Elise Skowronski's|Skowronski's|Kristin Skowronski's|KRISTIN ELISE SKOWRONSKI|SKOWRONSKI|KRISTIN SKOWRONSKI|KRISTIN ELISE SKOWRONSKI'S|SKOWRONSKI'S|KRISTIN SKOWRONSKI'S
WMPID2117,Krystle Matthews,Krystle Matthews is a Democratic Senate candidate in South Carolina.,Krystle Matthews|Matthews|Krystle Matthews'|Matthews'|KRYSTLE MATTHEWS|MATTHEWS|KRYSTLE MATTHEWS'|MATTHEWS'
WMPID323,Kweisi Mfume,Kweisi Mfume is a Democratic candidate for the 7th District of Maryland.,Kweisi Mfume|Mfume|Kweisi Mfume's|Mfume's|KWEISI MFUME|MFUME|KWEISI MFUME'S|MFUME'S
WMPID3448,Kyle Sinclair,Kyle Sinclair is a Republican candidate for the 20th District of Texas.,Kyle Sinclair|Sinclair|Kyle Sinclair's|Sinclair's|KYLE SINCLAIR|SINCLAIR|KYLE SINCLAIR'S|SINCLAIR'S
WMPID3295,Kyle William Grossman,Kyle William Grossman is a 3rd party candidate for the 4th District of Iowa.,Kyle William Grossman|Grossman|Kyle Grossman|Kyle William Grossman's|Grossman's|Kyle Grossman's|KYLE WILLIAM GROSSMAN|GROSSMAN|KYLE GROSSMAN|KYLE WILLIAM GROSSMAN'S|GROSSMAN'S|KYLE GROSSMAN'S
WMPID1526,Kyrsten Sinema,Kyrsten Sinema is a Senator.,Kyrsten Sinema|Sinema|Kyrsten Sinema's|Sinema's|KYRSTEN SINEMA|SINEMA|KYRSTEN SINEMA'S|SINEMA'S
WMPID4247,La'Ron Desmond Singletary,La'Ron Desmond Singletary is a Republican candidate for the 25th District of New York.,La'Ron Desmond Singletary|Singletary|La'Ron Singletary|La'Ron Desmond Singletary's|Singletary's|La'Ron Singletary's|LA'RON DESMOND SINGLETARY|SINGLETARY|LA'RON SINGLETARY|LA'RON DESMOND SINGLETARY'S|SINGLETARY'S|LA'RON SINGLETARY'S
WMPID764,Lacy Watson,Lacy Watson is a Democratic candidate for the 1st District of West Virginia.,Lacy Watson|Watson|Lacy Watson's|Watson's|LACY WATSON|WATSON|LACY WATSON'S|WATSON'S
WMPID3959,Lalota Nick,Lalota Nick is a Republican candidate for the 1st District of New York.,Lalota Nick|Nick|Lalota Nick's|Nick's|LALOTA NICK|NICK|LALOTA NICK'S|NICK'S
WMPID1243,Lance Gooden,Lance Gooden is a Republican candidate for the 5th District of Texas.,Lance Gooden|Gooden|Lance Gooden's|Gooden's|LANCE GOODEN|GOODEN|LANCE GOODEN'S|GOODEN'S
WMPID248,Larry Bucshon,Larry Bucshon is a Republican candidate for the 8th District of Indiana.,Larry Bucshon|Bucshon|Larry Bucshon's|Bucshon's|LARRY BUCSHON|BUCSHON|LARRY BUCSHON'S|BUCSHON'S
WMPID5133,Larry Gaither,Larry Gaither is a 3rd party candidate for the 5th District of South Carolina.,Larry Gaither|Gaither|Larry Gaither's|Gaither's|LARRY GAITHER|GAITHER|LARRY GAITHER'S|GAITHER'S
WMPID1230,Larry Guy Hammond,Larry Guy Hammond is a 3rd party candidate for the 7th District of South Carolina.,Larry Guy Hammond|Hammond|Larry Hammond|Larry Guy Hammond's|Hammond's|Larry Hammond's|LARRY GUY HAMMOND|HAMMOND|LARRY HAMMOND|LARRY GUY HAMMOND'S|HAMMOND'S|LARRY HAMMOND'S
WMPID4327,Larry Jr Adams,Larry Jr Adams is a 3rd party Senate candidate in South Carolina.,Larry Jr Adams|Adams|Larry Adams|Larry Jr Adams'|Adams'|Larry Adams'|LARRY JR ADAMS|ADAMS|LARRY ADAMS|LARRY JR ADAMS'|ADAMS'|LARRY ADAMS'
WMPID5117,Larry Mcfarland,Larry Mcfarland is a 3rd party candidate for the 6th District of Oregon.,Larry Mcfarland|Mcfarland|Larry Mcfarland's|Mcfarland's|LARRY MCFARLAND|MCFARLAND|LARRY MCFARLAND'S|MCFARLAND'S
WMPID3937,Lashonda Holloway,Lashonda Holloway is a Democratic candidate for the 4th District of Florida.,Lashonda Holloway|Holloway|Lashonda Holloway's|Holloway's|LASHONDA HOLLOWAY|HOLLOWAY|LASHONDA HOLLOWAY'S|HOLLOWAY'S
WMPID1834,Lateresa Ann Jones,Lateresa Ann Jones is a Republican candidate for the 10th District of Florida.,Lateresa Ann Jones|Jones|Lateresa Jones|Lateresa Ann Jones'|Jones'|Lateresa Jones'|LATERESA ANN JONES|JONES|LATERESA JONES|LATERESA ANN JONES'|JONES'|LATERESA JONES'
WMPID3007,Laura Gillen,Laura Gillen is a Democratic candidate for the 4th District of New York.,Laura Gillen|Gillen|Laura Gillen's|Gillen's|LAURA GILLEN|GILLEN|LAURA GILLEN'S|GILLEN'S
WMPID2863,Laura Jones,Laura Jones is a Democratic candidate for the 8th District of Texas.,Laura Jones|Jones|Laura Jones'|Jones'|LAURA JONES|JONES|LAURA JONES'|JONES'
WMPID5320,Laura Kelly,Laura Kelly is a gubernatorial candidate.,Laura Kelly|Kelly|Laura Kelly's|Kelly's|LAURA KELLY|KELLY|LAURA KELLY'S|KELLY'S
WMPID163,Laura Loomer,Laura Loomer is a Republican candidate for the 11th District of Florida.,Laura Loomer|Loomer|Laura Loomer's|Loomer's|LAURA LOOMER|LOOMER|LAURA LOOMER'S|LOOMER'S
WMPID4000,Laurel Lee,Laurel Lee is a Republican candidate for the 15th District of Florida.,Laurel Lee|Lee|Laurel Lee's|Lee's|LAUREL LEE|LEE|LAUREL LEE'S|LEE'S
WMPID1117,Lauren A Underwood,Lauren A Underwood is a Democratic candidate for the 14th District of Illinois.,Lauren A Underwood|Underwood|Lauren Underwood|Lauren A Underwood's|Underwood's|Lauren Underwood's|LAUREN A UNDERWOOD|UNDERWOOD|LAUREN UNDERWOOD|LAUREN A UNDERWOOD'S|UNDERWOOD'S|LAUREN UNDERWOOD'S
WMPID96,Lauren Boebert,Lauren Boebert is a Republican candidate for the 3rd District of Colorado.,Lauren Boebert|Boebert|Lauren Boebert's|Boebert's|LAUREN BOEBERT|BOEBERT|LAUREN BOEBERT'S|BOEBERT'S
WMPID2651,Lauren Hays,Lauren Hays is a Democratic candidate for the 3rd District of Arkansas.,Lauren Hays|Hays|Lauren Hays'|Hays'|LAUREN HAYS|HAYS|LAUREN HAYS'|HAYS'
WMPID172,Lavern Spicer,Lavern Spicer is a Republican candidate for the 24th District of Florida.,Lavern Spicer|Spicer|Lavern Spicer's|Spicer's|LAVERN SPICER|SPICER|LAVERN SPICER'S|SPICER'S
WMPID5247,Lawrence A. Tabak,Lawrence A. Tabak is a public health official.,Lawrence A. Tabak|Tabak|Lawrence Tabak|Lawrence A. Tabak's|Tabak's|Lawrence Tabak's|LAWRENCE A. TABAK|TABAK|LAWRENCE TABAK|LAWRENCE A. TABAK'S|TABAK'S|LAWRENCE TABAK'S
WMPID3980,Lawrence Zidovsky Lazor,Lawrence Zidovsky Lazor is a Republican candidate for the 1st District of Connecticut.,Lawrence Zidovsky Lazor|Lazor|Lawrence Lazor|Lawrence Zidovsky Lazor's|Lazor's|Lawrence Lazor's|LAWRENCE ZIDOVSKY LAZOR|LAZOR|LAWRENCE LAZOR|LAWRENCE ZIDOVSKY LAZOR'S|LAZOR'S|LAWRENCE LAZOR'S
WMPID5116,Leah Dailey,Leah Dailey is a 3rd party candidate for the 7th District of Michigan.,Leah Dailey|Dailey|Leah Dailey's|Dailey's|LEAH DAILEY|DAILEY|LEAH DAILEY'S|DAILEY'S
WMPID1084,Lee Murphy,Lee Murphy is a Republican candidate for the 0th District of Delaware.,Lee Murphy|Murphy|Lee Murphy's|Murphy's|LEE MURPHY|MURPHY|LEE MURPHY'S|MURPHY'S
WMPID3362,Lee Stahley,Lee Stahley is a Republican candidate for the 3rd District of Ohio.,Lee Stahley|Stahley|Lee Stahley's|Stahley's|LEE STAHLEY|STAHLEY|LEE STAHLEY'S|STAHLEY'S
WMPID1188,Lee Zeldin,Lee Zeldin is a gubernatorial candidate.,Lee Zeldin|Zeldin|Lee Zeldin's|Zeldin's|LEE ZELDIN|ZELDIN|LEE ZELDIN'S|ZELDIN'S
WMPID2842,Leigha Luna Garner-Lopez,Leigha Luna Garner-Lopez is a Republican candidate for the 5th District of Florida.,Leigha Luna Garner-Lopez|Garner-Lopez|Leigha Garner-Lopez|Leigha Luna Garner-Lopez's|Garner-Lopez's|Leigha Garner-Lopez's|LEIGHA LUNA GARNER-LOPEZ|GARNER-LOPEZ|LEIGHA GARNER-LOPEZ|LEIGHA LUNA GARNER-LOPEZ'S|GARNER-LOPEZ'S|LEIGHA GARNER-LOPEZ'S
WMPID713,Leon Benjamin,Leon Benjamin is a Republican candidate for the 4th District of Virginia.,Leon Benjamin|Benjamin|Leon Benjamin's|Benjamin's|LEON BENJAMIN|BENJAMIN|LEON BENJAMIN'S|BENJAMIN'S
WMPID2528,Leonard Louis Serratore,Leonard Louis Serratore is a Republican candidate for the 18th District of Florida.,Leonard Louis Serratore|Serratore|Leonard Serratore|Leonard Louis Serratore's|Serratore's|Leonard Serratore's|LEONARD LOUIS SERRATORE|SERRATORE|LEONARD SERRATORE|LEONARD LOUIS SERRATORE'S|SERRATORE'S|LEONARD SERRATORE'S
WMPID4178,Leonard Tunnell,Leonard Tunnell is a Republican Senate candidate in Missouri.,Leonard Tunnell|Tunnell|Leonard Tunnell's|Tunnell's|LEONARD TUNNELL|TUNNELL|LEONARD TUNNELL'S|TUNNELL'S
WMPID4019,Leora Levy,Leora Levy is a Republican Senate candidate in Connecticut.,Leora Levy|Levy|Leora Levy's|Levy's|LEORA LEVY|LEVY|LEORA LEVY'S|LEVY'S
WMPID5302,Les Gara,Les Gara is a gubernatorial candidate.,Les Gara|Gara|Les Gara's|Gara's|LES GARA|GARA|LES GARA'S|GARA'S
WMPID4701,Lesley Denardis,Lesley Denardis is a Republican candidate for the 3rd District of Connecticut.,Lesley Denardis|Denardis|Lesley Denardis'|Denardis'|LESLEY DENARDIS|DENARDIS|LESLEY DENARDIS'|DENARDIS'
WMPID5119,Levi Leatherberry,Levi Leatherberry is a 3rd party candidate for the 4th District of Oregon.,Levi Leatherberry|Leatherberry|Levi Leatherberry's|Leatherberry's|LEVI LEATHERBERRY|LEATHERBERRY|LEVI LEATHERBERRY'S|LEATHERBERRY'S
WMPID2620,Liam Madden,Liam Madden is a 3rd party candidate for the 0th District of Vermont.,Liam Madden|Madden|Liam Madden's|Madden's|LIAM MADDEN|MADDEN|LIAM MADDEN'S|MADDEN'S
WMPID782,Linda Sanchez,Linda Sanchez is a Democratic candidate for the 38th District of California.,Linda Sanchez|Sanchez|Linda Sanchez's|Sanchez's|LINDA SANCHEZ|SANCHEZ|LINDA SANCHEZ'S|SANCHEZ'S
WMPID2155,Linda Susan Brooks,Linda Susan Brooks is a 3rd party candidate for the 3rd District of Florida.,Linda Susan Brooks|Brooks|Linda Brooks|Linda Susan Brooks'|Brooks'|Linda Brooks'|LINDA SUSAN BROOKS|BROOKS|LINDA BROOKS|LINDA SUSAN BROOKS'|BROOKS'|LINDA BROOKS'
WMPID5210,Linda Thomas-Greenfield,Linda Thomas-Greenfield is a cabinet member.,Linda Thomas-Greenfield|Thomas-Greenfield|Linda Thomas-Greenfield's|Thomas-Greenfield's|LINDA THOMAS-GREENFIELD|THOMAS-GREENFIELD|LINDA THOMAS-GREENFIELD'S|THOMAS-GREENFIELD'S
WMPID1422,Lindsey Graham,Lindsey Graham is a Senator.,Lindsey Graham|Graham|Lindsey Graham's|Graham's|LINDSEY GRAHAM|GRAHAM|LINDSEY GRAHAM'S|GRAHAM'S
WMPID959,Lisa Blunt Rochester,Lisa Blunt Rochester is a Democratic candidate for the 0th District of Delaware.,Lisa Blunt Rochester|Rochester|Lisa Rochester|Lisa Blunt Rochester's|Rochester's|Lisa Rochester's|LISA BLUNT ROCHESTER|ROCHESTER|LISA ROCHESTER|LISA BLUNT ROCHESTER'S|ROCHESTER'S|LISA ROCHESTER'S
WMPID1471,Lisa Murkowski,Lisa Murkowski is a Republican Senate candidate in Alaska.,Lisa Murkowski|Murkowski|Lisa Murkowski's|Murkowski's|LISA MURKOWSKI|MURKOWSKI|LISA MURKOWSKI'S|MURKOWSKI'S
WMPID571,Lisa Scheller,Lisa Scheller is a Republican candidate for the 7th District of Pennsylvania.,Lisa Scheller|Scheller|Lisa Scheller's|Scheller's|LISA SCHELLER|SCHELLER|LISA SCHELLER'S|SCHELLER'S
WMPID5124,Liz Hakola,Liz Hakola is a 3rd party candidate for the 1st District of Michigan.,Liz Hakola|Hakola|Liz Hakola's|Hakola's|LIZ HAKOLA|HAKOLA|LIZ HAKOLA'S|HAKOLA'S
WMPID197,Liz Johnson,Liz Johnson is a Democratic candidate for the 12th District of Georgia.,Liz Johnson|Johnson|Liz Johnson's|Johnson's|LIZ JOHNSON|JOHNSON|LIZ JOHNSON'S|JOHNSON'S
WMPID1246,Lizzie Fletcher,Lizzie Fletcher is a Democratic candidate for the 7th District of Texas.,Lizzie Fletcher|Fletcher|Lizzie Fletcher's|Fletcher's|LIZZIE FLETCHER|FLETCHER|LIZZIE FLETCHER'S|FLETCHER'S
WMPID2010,Ljubo Skrbic,Ljubo Skrbic is a Republican candidate for the 21st District of Florida.,Ljubo Skrbic|Skrbic|Ljubo Skrbic's|Skrbic's|LJUBO SKRBIC|SKRBIC|LJUBO SKRBIC'S|SKRBIC'S
WMPID5228,Lloyd Austin,Lloyd Austin is a cabinet member.,Lloyd Austin|Austin|Lloyd Austin's|Austin's|LLOYD AUSTIN|AUSTIN|LLOYD AUSTIN'S|AUSTIN'S
WMPID928,Lloyd Doggett,Lloyd Doggett is a Democratic candidate for the 37th District of Texas.,Lloyd Doggett|Doggett|Lloyd Doggett's|Doggett's|LLOYD DOGGETT|DOGGETT|LLOYD DOGGETT'S|DOGGETT'S
WMPID1013,Lloyd Smucker,Lloyd Smucker is a Republican candidate for the 11th District of Pennsylvania.,Lloyd Smucker|Smucker|Lloyd Smucker's|Smucker's|LLOYD SMUCKER|SMUCKER|LLOYD SMUCKER'S|SMUCKER'S
WMPID788,Lois J Frankel,Lois J Frankel is a Democratic candidate for the 22nd District of Florida.,Lois J Frankel|Frankel|Lois Frankel|Lois J Frankel's|Frankel's|Lois Frankel's|LOIS J FRANKEL|FRANKEL|LOIS FRANKEL|LOIS J FRANKEL'S|FRANKEL'S|LOIS FRANKEL'S
WMPID5097,Lorence Raymond Wenke,Lorence Raymond Wenke is a 3rd party candidate for the 4th District of Michigan.,Lorence Raymond Wenke|Wenke|Lorence Wenke|Lorence Raymond Wenke's|Wenke's|Lorence Wenke's|LORENCE RAYMOND WENKE|WENKE|LORENCE WENKE|LORENCE RAYMOND WENKE'S|WENKE'S|LORENCE WENKE'S
WMPID3896,Lori Chavez-Deremer,Lori Chavez-Deremer is a Republican candidate for the 5th District of Oregon.,Lori Chavez-Deremer|Chavez-Deremer|Lori Chavez-Deremer's|Chavez-Deremer's|LORI CHAVEZ-DEREMER|CHAVEZ-DEREMER|LORI CHAVEZ-DEREMER'S|CHAVEZ-DEREMER'S
WMPID1140,Lori Trahan,Lori Trahan is a Democratic candidate for the 3rd District of Massachusetts.,Lori Trahan|Trahan|Lori Trahan's|Trahan's|LORI TRAHAN|TRAHAN|LORI TRAHAN'S|TRAHAN'S
WMPID955,Lou Correa,Lou Correa is a Democratic candidate for the 46th District of California.,Lou Correa|Correa|Lou Correa's|Correa's|LOU CORREA|CORREA|LOU CORREA'S|CORREA'S
