ad_id,combined_entities
x_799971601193417,[]
x_800272924601238,['WMPID5172']
x_800320734724680,[]
x_800395170987321,[]
x_8004049806333507,[]
x_800411911016333,['WMPID5335']
x_800504394331697,[]
x_8005239146214928,[]
x_800618557731871,[]
x_800821117638202,"['WMPID1188', 'WMPID5332', 'WMPID5005']"
x_801063397758263,"['WMPID1819', 'WMPID237']"
x_801281474548638,"['WMPID4171', 'WMPID5206', 'WMPID2445']"
x_801432967580021,['WMPID3297']
x_802304510920857,[]
x_802580881016994,[]
x_802973880857066,['WMPID1330']
x_802986767692109,"['WMPID959', 'WMPID3754']"
x_803066524298781,"['WMPID5314', 'WMPID743']"
x_803203914320927,['WMPID5298']
x_803295444296162,['WMPID1469']
x_803553640902534,[]
x_8036420266431681,['WMPID45']
x_803748630901344,[]
x_803980544205556,['WMPID5312']
x_804006010833602,"['WMPID5292', 'WMPID5311']"
x_804145527509674,['WMPID1465']
x_804168800913867,[]
x_804237510936663,[]
x_804715587420279,"['WMPID5266', 'WMPID1290', 'WMPID5339']"
x_804888310602065,"['WMPID1289', 'WMPID1822']"
x_805002920807519,"['WMPID1481', 'WMPID1467', 'WMPID4438']"
x_805196590694712,[]
x_805437570771187,"['WMPID2331', 'WMPID1103']"
x_805518697367444,[]
x_805531293860482,['WMPID1029']
x_805642857321865,['WMPID1445']
x_805681840475403,['WMPID5335']
x_805746193887380,[]
x_805794024179322,['WMPID144']
x_805936927360348,['WMPID923']
x_8060494227354359,"['WMPID1370', 'WMPID1399']"
x_806315763908628,['WMPID1305']
x_806390843873064,[]
x_806641543699009,['WMPID713']
x_806659577364562,[]
x_806850550521220,"['WMPID1629', 'WMPID4102']"
x_806939087258599,[]
x_806962277199138,['WMPID1029']
x_807084197173775,['WMPID1547']
x_807141497105626,['WMPID1290']
x_807148157140537,[]
x_807375320596686,[]
x_807382663802015,[]
x_807625363848197,[]
x_807829113741089,[]
x_807878830328524,[]
x_808339467114693,['WMPID1178']
x_808550573476997,[]
x_808960953573925,"['WMPID1289', 'WMPID497', 'WMPID825']"
x_809032040511990,"['WMPID1267', 'WMPID1052', 'WMPID1289']"
x_809110377092277,"['WMPID1531', 'WMPID1289']"
x_809343653590706,"['WMPID3907', 'WMPID5323', 'WMPID1290']"
x_809374813613479,['WMPID17']
x_809533496755858,['WMPID5305']
x_809609356910521,[]
x_809780660178744,['WMPID5335']
x_810061990237374,[]
x_810179313456335,"['WMPID895', 'WMPID5206']"
x_810238790309530,['WMPID1469']
x_810522220286016,['WMPID1289']
x_810623746752018,[]
x_810680723407125,"['WMPID1321', 'WMPID787']"
x_810686516868198,"['WMPID4731', 'WMPID781', 'WMPID1289', 'WMPID1052']"
x_810716353522901,[]
x_810881916932072,"['WMPID1467', 'WMPID1445', 'WMPID5206']"
x_811055026876678,['WMPID782']
x_811202490117528,"['WMPID5344', 'WMPID5270']"
x_811401686735074,"['WMPID5281', 'WMPID5323']"
x_811662376744527,"['WMPID1450', 'WMPID4650', 'WMPID534']"
x_811678503436244,[]
x_812017810043177,['WMPID1459']
x_812240350015159,['WMPID1445']
x_812366043514729,"['WMPID3907', 'WMPID1302']"
x_812378933254276,['WMPID1290']
x_812533533507094,"['WMPID1321', 'WMPID787']"
x_812605236524841,"['WMPID2987', 'WMPID1516']"
x_812641246671212,"['WMPID1459', 'WMPID1290', 'WMPID2065']"
x_812747973268466,[]
x_812776866638236,[]
x_812837799938438,['WMPID2705']
x_813030776673693,[]
x_813169243256541,['WMPID1072']
x_813317693157879,[]
x_813357936771257,['WMPID5328']
x_813493929898972,[]
x_813725209895120,[]
x_8137495036320605,"['WMPID1459', 'WMPID1305']"
x_813783813080940,['WMPID1583']
x_813813086424729,[]
x_813852183289986,[]
x_814355613150944,['WMPID4086']
x_814449329769160,"['WMPID4688', 'WMPID5125']"
x_814504599975519,"['WMPID1445', 'WMPID3978', 'WMPID5206']"
x_814691446317579,[]
x_814854149833073,"['WMPID3408', 'WMPID1269']"
x_814950363076834,[]
x_814988403076254,"['WMPID5326', 'WMPID2625', 'WMPID2705']"
x_815102786366286,['WMPID1052']
x_815116259815410,[]
x_815484433217648,[]
x_815617166153390,"['WMPID1450', 'WMPID4650']"
x_815773972955132,[]
x_815925553017925,['WMPID1280']
x_815950839484749,['WMPID1302']
x_816105753135462,['WMPID4134']
x_816182483137480,[]
x_816292999578570,[]
x_816484442969047,[]
x_816597072859467,['WMPID5306']
x_816798005987789,"['WMPID1451', 'WMPID1547', 'WMPID1052']"
x_816854925974747,[]
x_816899046005658,[]
x_8169451999792944,[]
x_816990245963812,['WMPID1305']
x_817171672810918,['WMPID1054']
x_817315866134845,[]
x_817432082598012,"['WMPID3527', 'WMPID5172']"
x_817744332927629,[]
x_817922699467262,"['WMPID1069', 'WMPID1495', 'WMPID2130']"
x_817969775992545,[]
x_818071416305721,['WMPID17']
x_818270039495325,[]
x_818282739440185,[]
x_818326966071137,[]
x_818336072814867,[]
x_818493392655713,['WMPID5328']
x_818506292505389,"['WMPID5282', 'WMPID5265']"
x_818540325865626,['WMPID987']
x_818917932643448,['WMPID4511']
x_819206516089685,"['WMPID1405', 'WMPID1514']"
x_819289295875809,['WMPID5206']
x_819824179208546,[]
x_820594689177156,[]
x_820703329126242,['WMPID5330']
x_821013292545177,['WMPID1054']
x_821080795715313,['WMPID1093']
x_821113155970505,[]
x_821157395563152,[]
x_821585572599408,['WMPID2001']
x_821942152584771,[]
x_822382295847373,['WMPID4511']
x_822556488735245,['WMPID1357']
x_822629988776133,[]
x_822724989085454,['WMPID5206']
x_822980428883185,[]
x_823132708885672,[]
x_823171342221542,['WMPID1289']
x_823191592132987,[]
x_823296452179647,"['WMPID5206', 'WMPID2331', 'WMPID1052', 'WMPID1103']"
x_823304105518271,[]
x_823338808862413,[]
x_823382328809634,['WMPID5282']
x_823504535498475,[]
x_823660798763677,['WMPID4134']
x_823689675521593,['WMPID2065']
x_823718595346601,"['WMPID1302', 'WMPID1289', 'WMPID799']"
x_823805608669339,['WMPID5335']
x_823937192090487,['WMPID1290']
x_824102268737604,[]
x_824253918819435,['WMPID86']
x_824575145227722,['WMPID5206']
x_824584352066674,"['WMPID986', 'WMPID1290']"
x_8251678951570355,['WMPID1514']
x_825211405161489,['WMPID4659']
x_825300262232145,"['WMPID908', 'WMPID909']"
x_825535712198392,[]
x_8261518860587307,[]
x_826282008552275,[]
x_826311768574336,[]
x_826317032134712,"['WMPID4511', 'WMPID1330']"
x_826421021717581,[]
x_826525278767344,['WMPID1481']
x_826623538376207,"['WMPID2076', 'WMPID1115']"
x_826624418770801,['WMPID4009']
x_826695021678511,"['WMPID4650', 'WMPID1450']"
x_826717671699323,['WMPID1181']
x_826732251698377,"['WMPID5299', 'WMPID5291']"
x_827297121740774,"['WMPID1630', 'WMPID4350']"
x_827397688708541,"['WMPID650', 'WMPID5206', 'WMPID1289', 'WMPID2166']"
x_827934098393472,"['WMPID946', 'WMPID5206']"
x_828054448575603,"['WMPID1290', 'WMPID3196']"
x_828164378382144,[]
x_828374068180193,[]
x_828445031631542,[]
x_828882008290514,['WMPID3219']
x_828984414962297,['WMPID1251']
x_828984661882606,['WMPID671']
x_829026731443645,['WMPID1469']
x_829040314894275,['WMPID1632']
x_829238481444060,['WMPID3217']
x_829418451737083,[]
x_829741044851251,"['WMPID1321', 'WMPID787']"
x_829919721525866,['WMPID991']
x_830666068284586,[]
x_830670271287081,['WMPID1459']
x_830800684830383,['WMPID1082']
x_831026758138245,"['WMPID1321', 'WMPID5076', 'WMPID787', 'WMPID1081']"
x_831027534914139,"['WMPID2158', 'WMPID5206', 'WMPID1469']"
x_831251454976292,"['WMPID787', 'WMPID4650', 'WMPID1370', 'WMPID3217', 'WMPID3297', 'WMPID2065']"
x_831338461387301,['WMPID5283']
x_831421864543993,[]
x_831513544510844,[]
x_8315160705223438,[]
x_831639701175526,"['WMPID5029', 'WMPID5331', 'WMPID5335']"
x_831646004921717,[]
x_832162924474151,"['WMPID1290', 'WMPID2029', 'WMPID9', 'WMPID1451']"
x_832188037798043,['WMPID3880']
x_832282061300908,['WMPID1630']
x_832354574758600,"['WMPID1290', 'WMPID5206']"
x_832391707900458,['WMPID5335']
x_832686834554899,[]
x_832748134812344,['WMPID5228']
x_832934441277267,['WMPID5301']
x_833382821175091,[]
x_833748057985006,[]
x_833759167974710,[]
x_833875544479857,[]
x_834061107750409,"['WMPID1459', 'WMPID1305', 'WMPID3196']"
x_834324604473314,[]
x_834484747545277,['WMPID787']
x_834506681320190,"['WMPID4920', 'WMPID5228']"
x_834563491004930,"['WMPID5281', 'WMPID5323']"
x_834614194553611,['WMPID1459']
x_834810184206445,['WMPID1049']
x_835135411177615,"['WMPID3427', 'WMPID256']"
x_835208661165419,"['WMPID1413', 'WMPID1412']"
x_835396107792562,[]
x_835420517479423,"['WMPID1177', 'WMPID1289']"
x_836340097716415,['WMPID4125']
x_836432687527714,['WMPID987']
x_836451137773410,"['WMPID3853', 'WMPID1111']"
x_836469401044272,['WMPID4536']
x_836510804024961,[]
x_836756037769079,['WMPID5337']
x_837077230810658,[]
x_837152494088611,"['WMPID2587', 'WMPID1289']"
x_837171993996303,"['WMPID3217', 'WMPID3328']"
x_837577454054181,[]
x_837972780739427,"['WMPID5341', 'WMPID1235']"
x_837998780662577,[]
x_838308283843849,"['WMPID3785', 'WMPID1290', 'WMPID86']"
x_838323473868905,['WMPID5311']
x_838555327556716,[]
x_838595987281366,['WMPID144']
x_838943947105496,[]
x_838987430867823,['WMPID5303']
x_839006593955531,[]
x_839107077245383,['WMPID4905']
x_839107180586822,"['WMPID5297', 'WMPID5264']"
x_839473470408089,['WMPID1289']
x_839565630812239,[]
x_839589057064585,[]
x_839757920547649,"['WMPID1445', 'WMPID4000']"
x_839854007433650,[]
x_840138927343573,"['WMPID5298', 'WMPID5306', 'WMPID3614']"
x_840560530445286,[]
x_840594306937156,[]
x_841195950399633,"['WMPID937', 'WMPID5206']"
x_841462673930740,[]
x_842309597201822,"['WMPID1505', 'WMPID1289', 'WMPID1180', 'WMPID3297']"
x_842312710138364,['WMPID1054']
x_842399390280798,"['WMPID5029', 'WMPID5335']"
x_842632446923133,"['WMPID1330', 'WMPID4511']"
x_842676326909641,[]
x_842740620232119,"['WMPID1504', 'WMPID2659']"
x_843029623793538,['WMPID1117']
x_843290250032279,[]
x_843348310011232,[]
x_843385967074321,[]
x_843581006673680,[]
x_843656763572684,"['WMPID3217', 'WMPID3328']"
x_843970020118133,[]
x_844159106599122,['WMPID4511']
x_844215649913962,[]
x_844275893398732,[]
x_844368126577932,['WMPID1790']
x_844529706556989,['WMPID844']
x_844588079886286,['WMPID338']
x_844849613186203,"['WMPID1181', 'WMPID444']"
x_8448908241816546,[]
x_845021456678143,"['WMPID5281', 'WMPID5323']"
x_845134273193652,[]
x_845738439923700,[]
x_845789186423852,"['WMPID4511', 'WMPID5206', 'WMPID969']"
x_845922123098802,['WMPID4511']
x_846338343056615,['WMPID1519']
x_846444913020580,['WMPID1165']
x_846595163159746,"['WMPID2065', 'WMPID1459', 'WMPID1370']"
x_846618536329253,"['WMPID3178', 'WMPID1289']"
x_846846203332486,['WMPID1547']
x_846849089677490,"['WMPID4731', 'WMPID781']"
x_846853980022318,[]
x_846858396664166,['WMPID1445']
x_847034763328421,[]
x_847217779626963,"['WMPID1203', 'WMPID5206', 'WMPID1289']"
x_847497219611539,[]
x_847740336248240,"['WMPID1330', 'WMPID1530']"
x_847745039986383,"['WMPID1069', 'WMPID2130']"
x_847887896385003,['WMPID2']
x_848231369935453,['WMPID5206']
x_848251566073868,[]
x_848359986171061,[]
x_848439043005434,[]
x_848879712679932,['WMPID1305']
x_849519226078575,[]
x_849709489500971,"['WMPID950', 'WMPID1069']"
x_849964599347217,[]
x_850319326349519,['WMPID787']
x_850529683033077,"['WMPID1302', 'WMPID1289', 'WMPID3907']"
x_850602236138000,"['WMPID1520', 'WMPID5305']"
x_850704222790784,[]
x_850728466103269,"['WMPID1052', 'WMPID1289', 'WMPID3028']"
x_850880826044299,['WMPID2864']
x_851389899227090,['WMPID1290']
x_851559322722790,[]
x_851661249603007,['WMPID2153']
x_851904389162283,[]
x_852062972616058,[]
x_852145355800978,['WMPID5228']
x_852177909299402,[]
x_852345345935148,[]
x_852723902527699,['WMPID1281']
x_853262915852102,[]
x_853410629432381,[]
x_853919332627618,"['WMPID5305', 'WMPID970', 'WMPID5206']"
x_854131848959932,"['WMPID4511', 'WMPID1330', 'WMPID1290', 'WMPID1459']"
x_854236992408173,[]
x_854310738892986,['WMPID534']
x_854417005968511,['WMPID1082']
x_855307532158210,"['WMPID86', 'WMPID3785']"
x_855358982021250,[]
x_855378978952597,[]
x_855405365484596,[]
x_855527749205177,[]
x_855679542124133,['WMPID3596']
x_855882418734806,[]
x_856029148715165,"['WMPID5297', 'WMPID1606']"
x_856048328726728,['WMPID1471']
x_856244165383909,[]
x_856536135753211,"['WMPID5331', 'WMPID5335']"
x_856799025774249,['WMPID1471']
x_856815618621254,['WMPID1526']
x_857061582319685,['WMPID2029']
x_857317591935432,"['WMPID1450', 'WMPID4650', 'WMPID534']"
x_857461048764140,['WMPID4308']
x_857473488972114,['WMPID2896']
x_857590232066973,['WMPID1147']
x_857681308925487,[]
x_857701315120743,['WMPID5297']
x_858642411823366,[]
x_859024875461127,['WMPID3328']
x_859194845086830,['WMPID191']
x_859352418575888,['WMPID1126']
x_860144884953462,[]
x_860352624906147,['WMPID1516']
x_860804168255781,[]
x_860806251964727,"['WMPID5343', 'WMPID2332']"
x_860912031985818,['WMPID1330']
x_861479765218980,['WMPID1504']
x_862681388429208,[]
x_862712018052195,['WMPID5328']
x_862800388214468,[]
x_862810875129207,['WMPID1289']
x_862900604677973,"['WMPID1819', 'WMPID237']"
x_862958858020792,"['WMPID671', 'WMPID1289']"
x_863115021290710,"['WMPID1445', 'WMPID1084']"
x_863405885037532,['WMPID4828']
x_863482735030512,"['WMPID3278', 'WMPID2580']"
x_864410438054496,"['WMPID1531', 'WMPID1289']"
x_864517488258424,[]
x_864658861189435,[]
x_864856431542442,"['WMPID776', 'WMPID2485']"
x_864863061547137,"['WMPID1550', 'WMPID1445', 'WMPID3978']"
x_864959821338490,[]
x_865917407773880,['WMPID1582']
x_867054207638381,[]
x_867704954637281,['WMPID3358']
x_867771577937994,"['WMPID3217', 'WMPID3328']"
x_868307840809994,[]
x_869765557730902,['WMPID5206']
x_870189030817819,['WMPID1289']
x_870917694274336,"['WMPID940', 'WMPID5339']"
x_871208787212802,"['WMPID4637', 'WMPID3071']"
x_871347687368461,[]
x_871542993889501,"['WMPID5303', 'WMPID2840']"
x_871784897319199,['WMPID5302']
x_872054053769659,[]
x_872969450353856,['WMPID1471']
x_873408100699463,['WMPID1450']
x_873860310441291,"['WMPID1469', 'WMPID5206', 'WMPID4351', 'WMPID2158', 'WMPID758']"
x_874153727296244,['WMPID1093']
x_874181457074949,[]
x_874202097321839,[]
x_874347263740968,[]
x_874399370354358,['WMPID2029']
x_874888066810892,"['WMPID1158', 'WMPID5206']"
x_875073343905248,"['WMPID5206', 'WMPID1677']"
x_877250336598429,[]
x_877854786920080,['WMPID3297']
x_879313589753582,['WMPID5292']
x_879769456324826,"['WMPID5282', 'WMPID5265']"
x_881577272822078,['WMPID930']
x_881592342822895,[]
x_882320872755936,[]
x_882499589385841,"['WMPID1052', 'WMPID882']"
x_882539719819864,['WMPID1566']
x_882744912641983,['WMPID3785']
x_883529665939265,"['WMPID1052', 'WMPID950']"
x_883629295932608,"['WMPID1289', 'WMPID1067']"
x_884058469248848,['WMPID1739']
x_884165932549275,[]
x_884577609180301,"['WMPID2880', 'WMPID5206']"
x_884950499063057,"['WMPID5183', 'WMPID1289', 'WMPID3754']"
x_885197575778839,['WMPID2240']
x_885318139098482,['WMPID1470']
x_885534782466694,[]
x_885915585686014,['WMPID1289']
x_8872139346136922,"['WMPID1181', 'WMPID444']"
x_887621719314215,"['WMPID780', 'WMPID4945']"
x_887666395972632,[]
x_887859578798282,['WMPID70']
x_887919485979639,"['WMPID1321', 'WMPID787']"
x_888046205423354,"['WMPID5206', 'WMPID1629']"
x_888132969263344,"['WMPID1235', 'WMPID918', 'WMPID4125']"
x_890134728675932,['WMPID1330']
x_890139982391575,"['WMPID5281', 'WMPID5323']"
x_890143488928622,[]
x_890412041961439,['WMPID1029']
x_891358531763165,"['WMPID4650', 'WMPID1450']"
x_891587668447209,"['WMPID1070', 'WMPID2657']"
x_891616955581269,"['WMPID1370', 'WMPID2065']"
x_892386561743395,['WMPID791']
x_892453978831870,['WMPID1289']
x_892478805066833,['WMPID1459']
x_892810268369965,"['WMPID1456', 'WMPID5303']"
x_8940886565937197,"['WMPID2611', 'WMPID1153', 'WMPID1159', 'WMPID505', 'WMPID1193']"
x_895268664767541,['WMPID2065']
x_895479938093682,['WMPID1321']
x_896461388337091,[]
x_896907591282524,['WMPID4441']
x_897207315018249,[]
x_899520514362103,[]
x_899895127653629,[]
x_899921017655794,[]
x_900015451385557,[]
x_902553320500699,[]
x_903019624016095,['WMPID1330']
x_9034312179927796,['WMPID4099']
x_904934227578760,[]
x_905290610442939,"['WMPID1207', 'WMPID5206']"
x_906019900378052,['WMPID5313']
x_908698210541040,[]
x_910202216627392,[]
x_915188799453790,[]
x_919427622368045,"['WMPID1321', 'WMPID5206']"
x_919633812240142,"['WMPID755', 'WMPID1370']"
x_920074408958999,"['WMPID1289', 'WMPID4511', 'WMPID1330']"
x_922781189104435,['WMPID5341']
x_923923161913711,"['WMPID1330', 'WMPID4511']"
x_925247645025392,"['WMPID68', 'WMPID67', 'WMPID3505']"
x_925583665065990,['WMPID1481']
x_925794825474880,[]
x_928545828105999,['WMPID3400']
x_929823905089021,"['WMPID3230', 'WMPID788']"
x_942224670503321,"['WMPID1290', 'WMPID1459', 'WMPID1330', 'WMPID4511']"
x_946382423419656,[]
x_948474219124775,['WMPID17']
x_948490742516586,[]
x_948848712757062,"['WMPID5328', 'WMPID1290']"
x_950624089215741,['WMPID3144']
x_950819709653275,['WMPID5206']
x_958110528478710,[]
x_958511491733259,"['WMPID402', 'WMPID90']"
x_958797798855789,[]
x_959260875462741,['WMPID1505']
x_961231878603751,[]
x_961289411930007,['WMPID991']
x_962166755175755,[]
x_962372128486616,[]
x_966453984062878,"['WMPID3297', 'WMPID1459']"
x_967529460603176,[]
x_968784900192298,[]
x_979542282721932,"['WMPID1445', 'WMPID5206', 'WMPID3978']"
x_981597465946592,[]
x_982444472758505,['WMPID800']
x_984653885584577,[]
x_985510245477379,[]
x_986608985344183,[]
x_994217871979212,[]
x_994949451208725,[]
x_995344014478675,['WMPID5305']
x_997778037448885,['WMPID1052']
